date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2011242,0,0,4,-65.175,103.116,0,0,0
2011243,1,0.005,4,-65.175,103.116,0,0,0
2011250,7,2.299,4,-65.192,103.142,0,0,0
2011251,1,2.177,4,-65.197,103.096,0,0,0
2011252,1,2.022,4,-65.191,103.055,0,0,0
2011253,1,1.619,4,-65.198,103.086,0,0,0
2011254,1,2.229,4,-65.204,103.132,0,0,0
2011255,1,2.232,4,-65.183,103.131,0,0,0
2011256,1,3.797,4,-65.167,103.202,0,0,0
2011257,1,2.644,4,-65.172,103.146,0,0,0
2011258,1,4.974,4,-65.191,103.05,0,0,0
2011259,1,2.396,4,-65.213,103.041,0,0,0
2011260,1,3.308,4,-65.183,103.035,0,0,0
2011261,1,4.25,4,-65.195,103.122,0,0,0
2011262,1,4.792,4,-65.16,103.06,0,0,0
2011263,1,4.48,4,-65.197,103.101,0,0,0
2011264,1,2.501,4,-65.18,103.065,0,0,0
2011265,1,7.128,4,-65.156,103.207,0,0,0
2011266,1,7.106,4,-65.18,103.065,0,0,0
2011267,1,1.701,4,-65.183,103.03,0,0,0
2011268,1,3.639,4,-65.197,103.101,0,0,0
2011269,1,1.813,4,-65.19,103.066,0,0,0
2011270,1,3.402,4,-65.197,102.995,0,0,0
2011271,1,4.247,4,-65.17,103.06,0,0,0
2011272,1,0.732,4,-65.172,103.045,0,0,0
2011273,1,2.027,4,-65.178,103.086,0,0,0
2011274,1,2.767,4,-65.162,103.04,0,0,0
2011275,1,2.23,4,-65.149,103.075,0,0,0
2011276,1,2.397,4,-65.17,103.065,0,0,0
2011277,1,1.083,4,-65.179,103.07,1,0,0
2011278,1,1.094,4,-65.189,103.076,1,0,0
2011279,1,1.189,4,-65.18,103.06,1,0,0
2011280,1,2.673,4,-65.186,103.005,1,0,0
2011281,1,1.467,4,-65.193,103.03,1,0,0
2011282,1,4.533,4,-65.153,103.034,1,0,0
2011283,1,2.02,4,-65.159,103.075,0,0,0
2011284,1,2.024,4,-65.172,103.045,0,0,0
2011285,1,2.396,4,-65.151,103.054,0,0,0
2011286,1,2.177,4,-65.17,103.065,0,0,0
2011287,1,2.502,4,-65.186,103.101,0,0,0
2011288,1,1.463,4,-65.175,103.116,0,0,0
2011289,1,1.465,4,-65.183,103.141,1,0,0
2011290,1,3.354,4,-65.155,103.11,1,0,0
2011291,1,3.103,4,-65.17,103.167,1,0,0
2011292,1,7.114,4,-65.154,103.019,1,0,0
2011293,1,4.904,4,-65.176,103.111,1,0,0
2011294,1,4.793,4,-65.141,103.049,1,0,0
2011295,1,4.373,4,-65.18,103.065,1,0,0
2011296,1,2.635,4,-65.202,103.045,0,0,0
2011297,1,6.35,4,-65.154,103.121,0,0,0
2011298,1,2.225,4,-65.149,103.075,0,0,0
2011299,1,1.083,4,-65.158,103.08,0,0,0
2011300,1,2.309,4,-65.179,103.075,0,0,0
2011301,1,1.707,4,-65.175,103.111,0,0,0
2011302,1,2.776,4,-65.198,103.086,0,0,0
2011303,1,2.437,4,-65.184,103.126,0,0,0
2011304,1,5,4,-65.141,103.156,1,0,0
2011305,1,5.868,4,-65.179,103.07,1,0,0
2011306,1,8.307,4,-65.144,103.227,1,0,0
2011307,1,5.451,4,-65.164,103.12,1,0,0
2011308,1,4.505,4,-65.165,103.217,1,0,0
2011309,1,5.344,4,-65.176,103.105,1,0,0
2011310,1,5.454,4,-65.155,103.212,1,0,0
2011311,1,4.968,4,-65.175,103.116,1,0,0
2011312,1,0.235,4,-65.174,103.121,1,0,0
2011313,1,2.435,4,-65.16,103.161,1,0,0
2011314,1,2.025,4,-65.147,103.191,1,0,0
2011315,1,2.435,4,-65.161,103.151,1,0,0
2011316,1,4.235,4,-65.196,103.111,0,0,0
2011317,1,3.457,4,-65.171,103.156,0,0,0
2011318,1,1.463,4,-65.183,103.141,0,0,0
2011319,1,3.322,4,-65.155,103.115,0,0,0
2011320,1,5.836,4,-65.185,103.217,0,0,0
2011321,1,1.133,4,-65.195,103.218,0,0,0
2011322,1,4.994,4,-65.162,103.146,1,0,0
2011323,1,4.452,4,-65.189,103.076,1,0,0
2011324,1,1.094,4,-65.179,103.07,1,0,0
2011325,1,1.456,4,-65.168,103.085,1,0,0
2011326,1,2.297,4,-65.15,103.059,1,0,0
2011327,1,3.105,4,-65.154,103.125,1,0,0
2011328,1,1.307,4,-65.165,103.115,1,0,0
