date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2003289,0,0,49,-67.7,153.367,1,2259.02,-0.0314
2003290,1,0,49,-67.7,153.367,1,2225.04,-0.0365
2003291,1,0,49,-67.7,153.367,1,2191.06,-0.0314
2003292,1,3.542,49,-67.731,153.343,1,2157.08,-0.0202
2003293,1,0,49,-67.731,153.343,1,2123.11,-0.0067
2003294,1,0,49,-67.731,153.343,1,2089.13,0.0101
2003295,1,18.607,49,-67.627,152.995,1,2055.15,0
2003296,1,0,49,-67.627,152.995,1,2021.17,0
2003297,1,0,49,-67.627,152.995,1,1987.19,0
2003298,1,8.212,17,-67.556,153.043,1,1953.21,0
2003299,1,0,17,-67.556,153.043,1,1919.24,0
2003300,1,0,17,-67.556,153.043,1,1885.26,0
2003301,1,0,17,-67.556,153.043,1,1851.28,0
2003302,1,5.84,17,-67.543,153.177,1,1817.74,0
2003303,1,0,17,-67.543,153.177,1,1782.2,0
2003304,1,4.344,17,-67.512,153.115,1,1747.56,0
2003305,1,0,17,-67.512,153.115,1,1712.12,0
2004039,99,131.069,3,-66.4,152.1,1,1667.28,0
2004060,21,180.205,3,-66,148.2,1,1624.79,0
2004077,17,65.612,17,-66.587,148.373,1,1580.24,0
2004078,1,0,17,-66.587,148.373,1,1535.41,0
2004079,1,10.557,17,-66.681,148.332,1,1503.34,0
2004080,1,9.21,17,-66.761,148.385,1,1465.41,0
2004081,1,9.005,17,-66.822,148.25,1,1426.77,0
2004082,1,6.816,17,-66.861,148.129,1,1388.83,0
2004083,1,0,17,-66.861,148.129,1,1357.71,0
2004084,1,0,17,-66.861,148.129,1,1319.18,0
2004085,1,0,17,-66.861,148.129,1,1290.09,0
2004086,1,9.033,17,-66.781,148.166,1,1262.73,0
2004087,1,0,17,-66.781,148.166,1,1236.96,0
2004088,1,6.764,19,-66.84,148.133,1,1213.33,0
2004089,1,6.764,17,-66.781,148.166,1,1191.14,0
2004090,1,0,17,-66.781,148.166,1,1175.58,0
2004091,1,0,17,-66.781,148.166,1,1160.7,0
2004092,1,0,17,-66.781,148.166,1,1144.03,0
2004093,1,0,17,-66.781,148.166,1,1131.13,0
2004094,1,0,17,-66.781,148.166,1,1119.73,0
2004095,1,7.425,17,-66.832,148.057,1,1108.54,0
2004096,1,0,17,-66.832,148.057,1,1100.07,0
2004097,1,0,17,-66.832,148.057,1,1099.79,0
2004098,1,0,17,-66.832,148.057,1,1095.93,0
2004099,1,16.189,17,-66.97,147.934,1,1098.64,0
2004100,1,0,17,-66.97,147.934,1,1114.26,0
2004101,1,0,17,-66.97,147.934,1,1123.58,0
2004102,1,0,17,-66.97,147.934,1,1140.13,0
2004103,1,0,17,-66.97,147.934,1,1154.76,0
